grid_id,median,percentile_90,"Accommodation, eating and drinking",Attractions,Commercial services,Education and health,Manufacturing and production,Public infrastructure,Retail,Sport and entertainment,Transport,building_count,total_rent,below_14,above_65,IMD,node_count,connectivity,road_length,nearest_station_distance,neighbour_frequency_per_month,station_count
6_55,278.0,516.6,8,1,16,4,1,6,6,6,6,315,199.21818974961778,93.5182029426245,138.46034573740747,22.53514807017828,34,1.4411764705882353,2963.688760906644,901.5680784056188,3.611111111111111,6
6_56,353.0,530.8,1,2,11,7,1,8,0,1,7,334,89.31904910062426,134.4541988467171,172.90194640122837,14.680212041283784,28,1.5357142857142858,2997.0522798375314,850.1911549763382,3.677777777777778,6
6_57,341.0,478.0,1,1,6,2,0,4,2,6,6,392,86.31070592319526,167.5037069437076,158.77075995748223,13.930322974723273,28,1.4285714285714286,3104.5905202608246,1064.342520056396,2.572222222222222,6
6_58,371.5,502.0,5,0,15,3,0,1,8,0,8,659,68.76871864268304,176.5873545763718,200.01766088584864,13.36987231182232,22,1.8181818181818181,3538.471837947847,1429.2742913800696,1.8888888888888888,5
6_59,466.0,673.0,0,0,9,3,6,7,4,0,7,541,97.40221829112278,181.2572203975135,178.28559938852572,18.52552584587893,28,1.5714285714285714,3539.508297939793,1858.177870926247,1.5944444444444443,5
6_60,446.5,654.0,1,0,4,3,1,3,1,0,4,479,277.82644298544074,273.43730451511215,148.26651722922293,32.00009528351497,37,1.2972972972972974,3022.342538057954,2315.7774072652146,1.4944444444444445,5
6_61,518.0,672.0,0,0,2,0,0,2,0,0,4,210,154.07285354986016,142.0695677052455,85.36222378578256,22.758027140721854,26,1.3846153846153846,2352.5438403386943,2787.978658454903,1.0833333333333333,5
70_12,623.0,623.0,0,0,0,0,2,1,0,0,0,8,3.4476778465103397,1.8872686668012895,3.3701226192880167,5.813,1,3.0,920.1618931032019,6011.24554481016,0.06666666666666667,3
70_14,713.0,713.0,1,2,0,0,0,0,0,1,1,2,3.4476778465103397,1.8872686668012895,3.3701226192880167,5.813,2,1.5,491.295936880915,5055.598184191461,0.04444444444444444,4
70_16,880.0,880.0,0,3,0,0,0,0,0,0,5,0,3.4570374643115285,20.597837355962238,16.22108210401085,6.016606624527103,2,1.0,418.28309007437576,4121.052414129187,0.11666666666666667,4
70_19,783.0,783.0,0,0,0,0,0,2,0,0,0,15,3.4476778465103397,5.670101117963917,4.75212340325867,5.813,1,4.0,512.2186672683455,2805.1868030489522,0.08888888888888888,3
70_2,780.0,780.0,0,0,0,0,0,0,0,0,0,6,2.044525945809918,7.223131284480185,9.783116492775296,20.7817984572407,1,1.0,13.75211593563229,9495.6217805892,0.03333333333333333,1
70_20,454.0,454.0,0,0,0,0,0,0,0,0,2,1,3.4476778465103397,5.6160517969792645,4.667887207878869,5.813,0,1.6812650644024218,510.67079386348667,2414.761478904283,0.08333333333333334,3
70_21,605.0,612.2,0,0,3,1,0,1,0,0,0,7,3.440513407912126,5.599365706795036,4.655140909875,5.872647863122589,3,2.3333333333333335,1561.0835595015985,2071.9732141125764,0.17777777777777776,4
70_22,694.0,943.0,1,0,0,0,0,1,0,0,5,2,2.1760095936957264,3.589196373577645,2.6725790029287526,17.74260777904989,14,1.9285714285714286,2782.975017519414,1804.1820861542774,0.14999999999999997,4
70_23,721.0,721.0,0,0,0,0,0,0,0,0,2,0,1.276762880754566,0.6728334758317402,0.8378511406800395,24.049117829564054,0,1.6812650644024218,191.72057637856742,1648.3546341731198,0.16666666666666663,4
70_8,669.0,669.0,0,0,0,0,0,0,0,1,0,0,2.0766748803414785,1.6238358634807155,2.1651822205664866,21.0127939836707,0,1.6812650644024218,161.9820271743807,7736.590528133178,0.05555555555555556,3
70_9,787.0,787.0,0,0,0,0,0,2,0,0,0,0,2.299568384794397,1.666663969742265,2.36107777641524,18.541657573623386,0,1.6812650644024218,630.6979066582,7466.5301847645405,0.061111111111111116,3
71_10,711.0,758.2,0,0,0,0,0,0,0,0,1,2,2.077281306730889,1.6239523859155403,2.165715193633272,21.006070762486832,0,1.6812650644024218,628.0912518300568,7112.248097472416,0.049999999999999996,3
71_11,828.0,829.6,0,0,0,0,1,1,0,0,1,9,2.2679799418221833,1.6605943752263932,2.33331547975421,18.891866754267458,1,3.0,561.2865095528884,6636.721555105352,0.06666666666666667,3
71_12,1680.0,1680.0,0,0,0,0,0,0,0,0,2,13,2.65722549976599,3.2254220408742955,5.6698465079281934,15.009195151760629,5,2.0,1139.5150251119853,6165.068774961071,0.06666666666666667,3
71_13,712.0,712.0,0,0,0,0,0,0,0,1,1,10,3.1656960904067737,1.832330249047018,3.118696360489943,8.949062965582476,0,1.6812650644024218,227.25943233609775,5698.251749440349,0.1,3
71_14,492.0,492.0,0,0,1,0,1,0,0,0,2,7,3.4873676300532996,1.7946288486889779,2.9280779455604327,6.676400945107753,1,4.0,957.2784836551151,5237.563651164537,0.12777777777777777,3
71_15,816.0,1063.8,0,1,0,0,0,1,0,0,2,9,3.507188994808791,1.7483638539782143,2.7073176406650346,7.1075896172427955,1,2.0,421.5347612699763,4784.775125332433,0.1111111111111111,4
71_16,804.0,887.0,1,0,1,1,0,0,0,0,2,19,3.5113552688167387,1.7407334326153079,2.6616446131056017,7.198221628680886,2,4.0,1103.9174842668685,4342.357999981116,0.06666666666666667,4
71_19,599.0,766.2,0,0,0,0,0,0,0,0,3,8,3.4476778465103397,5.6160517969792645,4.667887207878869,5.813,0,1.6812650644024218,232.8643879347892,3121.229405218399,0.0611111111111111,4
71_20,403.0,403.0,0,1,4,0,0,0,0,0,1,11,3.1782434130058714,4.988534763430693,4.188534703858804,8.05618877046322,2,1.5,701.6174110028305,2775.621191733483,0.10555555555555556,3
71_21,421.0,683.2,0,1,0,0,0,0,0,0,1,0,1.4383239950676816,0.9362350719733873,1.0930330675841837,22.541967922982412,1,3.0,322.6292004519204,2483.1578685214517,0.11666666666666665,3
71_22,855.0,964.6,0,0,2,0,0,0,0,0,2,2,1.2186348507470408,0.4245755993743657,0.7021827220422201,24.371,5,1.6,1565.4060191537765,2264.524894983493,0.10555555555555556,3
71_4,1075.0,1087.8,0,0,0,0,0,1,0,0,1,15,2.067418068700343,7.898391537712474,9.457187052860768,20.947702352851405,2,2.5,732.7481263032261,9229.617164324856,0.0,2
71_7,1421.5,1870.7,0,0,0,0,0,1,0,0,0,16,2.07656609913257,1.623814961601202,2.1650866154682693,21.014,3,1.6666666666666667,991.3526498460062,8413.075121499867,0.016666666666666666,3
72_10,776.0,919.2,1,0,0,0,0,0,0,0,4,30,2.07656609913257,19.85131510249606,18.513509903940914,21.014,9,1.5555555555555556,1495.8731367650073,7277.161053597756,0.12777777777777777,3
72_11,794.0,794.0,0,0,0,0,0,1,0,0,2,3,2.3244628294736738,5.877396187165353,7.5403480374661065,18.627162966033666,1,2.0,531.2358338336675,6813.154408935702,0.08888888888888888,3
72_12,986.0,1072.4,0,0,0,0,0,1,0,0,0,3,3.376895022387834,8.402774888189775,16.429056750086037,8.49397512475213,2,1.5,694.8122480960642,6354.61037357917,0.09444444444444444,3
72_13,614.0,829.8000000000001,0,0,0,0,0,0,0,0,1,17,2.8357230968506304,2.4404049145430156,3.993522717875539,13.695455442486594,2,1.5,602.9754391877132,5902.802131191592,0.17222222222222222,3
72_14,764.0,1045.2,1,0,6,0,2,3,3,0,3,57,3.511391049863015,1.738555848462135,2.660517283252661,7.199,11,1.3636363636363635,1382.7485997344813,5459.402256657774,0.18888888888888888,3
72_15,664.0,903.2,0,0,2,0,1,1,0,0,3,11,3.511391049863015,1.738555848462135,2.660517283252661,7.199,4,2.25,1505.9664573627165,5026.636350483293,0.16111111111111112,4
72_17,715.0,715.0,0,0,0,0,2,0,0,0,0,8,3.5107186427128756,1.7794776019326977,2.6817023723592506,7.184372634539594,1,3.0,773.1535462309333,4206.075724472873,0.03888888888888889,4
72_19,603.0,788.8,0,0,0,0,0,0,0,0,2,4,13.47945255917911,3.359018485140531,11.670330126126695,12.62778408250434,19,1.631578947368421,2264.466314653729,3480.671343289969,0.07777777777777778,4
72_20,458.0,514.8,0,2,0,0,0,0,0,1,2,2,5.030371716923901,1.1427703103398632,4.029889448378289,21.40448915127459,1,2.0,147.8276495311658,3174.4405806377918,0.1,4
72_7,745.0,745.0,0,0,1,0,0,1,0,0,3,31,2.0790228783551625,1.625652412466406,2.168595524137544,21.01149274721213,6,1.8333333333333333,1316.2879893626098,8431.972722916033,0.022222222222222223,3
72_8,1033.0,1033.0,0,0,0,0,0,1,0,0,2,1,7.023645797351453,5.323787587603816,9.2307808711986,15.965284490238362,0,1.6812650644024218,561.9058778864379,8217.850874772552,0.08888888888888888,3
72_9,864.5,1082.5,0,0,1,0,1,0,0,0,0,50,3.0355078096176875,12.356899752650838,12.518043313898286,20.035357208288627,5,1.8,1086.067256820035,7745.648649403096,0.11666666666666667,3
73_10,909.0,953.8,0,1,0,0,0,2,0,1,2,8,2.5028024663913877,25.338234583304345,26.11737715177469,16.910046126962833,3,1.6666666666666667,228.6070369098312,7471.952422225399,0.25555555555555554,3
73_11,1044.0,1044.0,0,0,0,0,0,0,0,0,0,0,3.228509932242712,13.445701159128866,20.018218353442382,9.92267903689924,0,0.0,0.0,7020.831361028408,0.17222222222222222,3
73_13,646.0,682.4,0,0,0,0,0,0,0,0,1,6,3.511391049863015,2.7148456711494413,4.68111286661142,7.199,0,1.6812650644024218,484.93939807703134,6141.341303005394,0.19444444444444445,3
73_14,699.0,811.0,1,0,1,0,3,0,3,0,0,31,3.511391049863015,1.738555848462135,2.660517283252661,7.199,6,1.5,1460.0260085374541,5716.473825707592,0.15,3
73_18,323.0,368.6,0,1,1,1,1,2,0,0,1,9,12.779248765270333,1.9222834797948933,10.334802273039658,12.706242859821288,3,2.0,850.018083867498,4186.41529234738,0.09444444444444444,4
73_19,502.0,635.6,0,0,0,0,0,0,0,1,2,6,19.28666052322204,2.0509502945770826,15.723273540320461,16.57807239378725,2,2.5,649.1066243300575,3871.443270926232,0.12222222222222222,4
73_20,553.5,681.2,1,1,0,0,0,0,1,1,0,8,8.483778976184192,1.9398583188086524,7.070320092422346,21.237467690242212,13,1.6923076923076923,1970.1907712114519,3598.6209858777847,0.08333333333333331,4
73_4,795.0,867.0,0,1,0,0,1,2,0,0,2,63,1.8787829234730082,6.492638740866923,7.585202087963484,19.580624882924162,11,1.5454545454545454,1738.1181781170988,8360.392574514668,0.03333333333333333,1
73_6,756.0,756.0,0,0,0,0,3,0,0,0,0,28,2.07656609913257,1.623814961601202,2.1650866154682693,21.014,1,4.0,819.7544114662658,8052.090660195028,0.016666666666666666,3
73_9,683.0,847.0,0,0,1,0,1,2,1,0,2,87,10.665370653699632,22.579218652348075,29.087311731153413,12.248741825451859,17,1.3529411764705883,2164.379406307539,7810.004097310065,0.15555555555555556,3
74_10,574.5,778.3000000000001,0,0,0,1,0,0,0,0,1,59,5.235180019030401,28.572538730383428,40.57311591466779,7.502964272571301,7,1.8571428571428572,970.2807292099482,7292.061711203492,0.8666666666666667,3
74_11,643.0,822.0,0,0,0,0,0,0,0,0,0,32,3.511391049863015,9.10393838938848,17.904412165797346,7.199,0,1.6812650644024218,427.6065063976405,7257.07055222698,0.6611111111111111,4
74_12,700.0,1040.5,1,0,2,0,0,1,2,0,2,56,7.022519013466123,13.162378758657365,19.186840879373772,6.3375817581509235,11,1.8181818181818181,1919.0742238045937,6828.401936031592,0.4777777777777778,4
74_13,696.0,869.6,0,0,1,0,1,0,0,0,2,9,4.007077067618024,2.6825577380047534,3.6095125110535244,7.077388659613102,4,2.25,1519.2712569559349,6410.075896586561,0.19444444444444445,4
74_14,1045.0,1045.0,0,0,0,0,0,0,0,0,1,0,3.511391049863015,1.738555848462135,2.660517283252661,7.199,0,1.6812650644024218,205.24298363937856,6004.254574882714,0.13333333333333333,4
74_17,703.5,871.9,0,1,0,0,0,0,0,0,0,9,3.511391049863015,1.738555848462135,2.660517283252661,7.199,0,1.6812650644024218,431.0563202110014,4892.552810139099,0.044444444444444446,4
74_18,702.0,778.1,0,3,1,0,1,2,1,0,3,29,10.175287809497892,1.8706621026462438,8.178582454984587,11.158890081941383,3,2.0,1092.9306111111362,4571.550393466094,0.07777777777777778,5
74_19,441.0,599.4,0,0,3,0,0,1,0,0,0,7,19.29146540093213,2.051382800688314,15.727268138610409,16.576,2,2.0,883.0300064900456,4284.982263673912,0.33888888888888885,4
74_20,482.0,482.0,0,0,0,0,1,1,0,0,0,1,19.29146540093213,32.28870825339732,31.560225293145308,16.576,2,3.0,876.4008993770186,4040.1822978672635,0.39999999999999997,4
74_21,1002.0,1002.0,0,0,2,0,0,1,0,1,2,10,11.570662328347757,28.019410783190743,19.467144130485472,19.90606275822018,3,2.3333333333333335,1403.4838635004014,3845.136278469204,0.3611111111111111,4
74_22,803.0,803.0,0,0,0,0,0,0,0,0,0,0,1.2186348507470408,0.4245755993743657,0.7021827220422201,24.371,0,1.6812650644024218,430.5002442630781,3707.704545942139,0.08888888888888888,4
74_4,784.0,982.0,0,0,0,0,1,0,2,0,2,22,1.88422614781365,4.49940318254592,5.325826967913788,19.620073042761415,9,2.0,1699.8828221949448,7896.465285176653,0.05555555555555556,1
74_6,901.5,980.3,0,0,0,0,0,0,0,0,0,0,2.07656609913257,1.623814961601202,2.1650866154682693,21.014,0,0.0,0.0,7569.290851856599,0.03333333333333333,3
74_8,716.5,721.7,0,0,2,1,0,2,0,1,2,44,15.020646798008322,13.941598455167142,25.004661753588614,7.82136715677721,3,2.3333333333333335,700.2685897982567,7364.3848351372835,0.2833333333333333,3
74_9,650.0,850.0,1,0,3,0,1,4,2,0,5,262,16.98761466813198,146.06432551720366,214.91641216249184,6.0082533387805395,32,1.28125,3023.2393725343836,7311.235463312613,0.5,3
75_10,692.0,920.6,12,0,34,7,0,7,10,1,9,246,11.993313837522063,146.83939402548233,230.14239248591028,4.89828035715981,48,1.25,3563.47298947954,6792.066254093816,0.8444444444444444,4
75_11,651.0,805.9000000000001,1,2,3,0,0,3,1,4,7,131,12.907963632418959,36.88182323973427,49.94761293475304,4.893649947999569,17,1.5294117647058822,1795.707630406085,6808.242357613307,0.55,4
75_12,770.0,870.6,1,0,1,0,0,2,0,0,2,19,17.3642719591726,25.07468462515377,22.87821631677688,3.8003416653728603,9,2.111111111111111,2239.9470681817575,6860.915682326959,0.461111111111111,4
75_13,667.0,975.8,0,0,0,0,0,0,0,0,0,1,3.514610246778518,1.7439581310435677,2.665172774605662,7.19821020396412,3,3.0,831.0814912664017,6705.376424929476,0.1333333333333333,4
75_17,1051.0,1051.0,0,0,0,0,1,0,0,0,0,8,3.511391049863015,1.738555848462135,2.660517283252661,7.199,1,3.0,735.2432489667684,5273.525670744383,0.07222222222222223,4
75_18,1058.0,1058.0,0,0,0,0,0,0,0,0,1,1,13.247771193343546,3.2055673637441444,10.676224852229772,12.98465313282136,0,0.0,0.0,4977.1551111051385,0.12222222222222223,4
75_19,670.0,995.6,0,0,0,0,1,2,0,0,2,5,19.29146540093213,2.051382800688314,15.727268138610409,16.576,3,1.6666666666666667,451.37779118152815,4715.302005174218,0.48333333333333334,4
75_2,724.0,724.0,0,0,24,3,10,2,2,0,1,12,1.3310329936588645,0.8402851928843478,0.8765296744222412,15.610969136638376,0,1.6812650644024218,507.7081864055752,7897.604953402012,0.011111111111111112,1
75_20,522.5,748.7000000000002,2,4,5,2,0,3,2,2,5,127,19.29146540093213,52.283670975719865,52.477913219791816,16.576,21,1.5238095238095237,2755.887477372886,4494.004116598026,0.3888888888888889,5
75_21,574.0,730.5999999999999,0,1,0,0,1,1,0,0,1,15,5.530523486767053,11.918542022802015,8.51827710814151,22.51123753365895,5,2.4,1963.2815104912434,4319.499160782417,0.5055555555555555,5
75_3,775.0,775.0,0,0,7,0,3,0,1,1,0,24,1.8710064697339799,1.4077788289362927,1.8098035498127174,19.52426733253373,3,1.6666666666666667,926.7861070939355,7654.551848410199,0.05,1
75_4,806.0,806.0,0,0,2,0,1,0,0,0,0,29,2.07656609913257,1.623814961601202,2.1650866154682693,21.014,0,1.6812650644024218,491.1820408893932,7437.214801254567,0.05555555555555556,1
75_5,643.0,653.4,0,0,0,0,0,0,0,0,0,2,2.07656609913257,1.623814961601202,2.1650866154682693,21.014,0,1.6812650644024218,335.3916314944313,7247.90756011692,0.061111111111111116,1
75_6,785.0,845.8,0,0,0,1,0,3,0,0,2,17,2.081289827891801,1.6322807084826432,2.1896070276186306,21.009179224086644,2,1.5,580.690679510987,7088.876074526906,0.13333333333333333,2
75_7,739.0,739.0,0,1,0,0,0,1,0,0,0,24,5.986738402510872,8.631526595876013,22.462407089341024,17.02349474070248,0,1.6812650644024218,668.7243966217862,6962.1953434243715,0.2333333333333333,3
75_8,576.0,633.8,0,0,0,3,1,5,0,1,2,103,16.74108357475189,53.650025484509925,96.49588333561077,6.294594849889759,13,1.8461538461538463,2303.8807723060054,6869.655304307487,0.4944444444444444,3
75_9,628.0,965.2,0,0,3,0,0,2,0,0,0,295,21.476703700171452,152.43129683942144,242.92346625763793,2.261327070035643,33,1.303030303030303,3070.3236555537137,6812.647356204488,0.7055555555555555,4
76_10,682.0,883.6,2,0,4,3,0,4,4,1,3,249,18.250512019776888,65.83506720841584,94.77287392107735,3.582912006649013,23,1.4782608695652173,2474.072776888163,6292.071518983235,0.8499999999999999,3
76_11,958.5,1334.3,1,0,2,1,1,3,1,0,8,91,8.239916151490489,36.867790206351714,30.566175072151708,6.038906200569453,18,1.6111111111111112,2396.24018849244,6309.5296179667785,0.7388888888888887,3
76_12,561.0,561.0,0,0,0,0,0,0,0,0,1,2,4.307164122076477,3.073979284688839,3.8113368055997627,7.0037654634399855,10,1.6,1416.3333297337963,6366.330497233081,0.4222222222222222,3
76_13,851.0,851.0,0,0,0,0,0,0,0,0,0,3,3.511391049863015,1.738555848462135,2.660517283252661,7.199,0,1.6812650644024218,566.7264526803924,6461.436682348593,0.13888888888888887,4
76_14,601.0,685.4,0,1,1,1,1,3,0,0,4,30,2.904790929616095,1.751197277678937,3.2190002377743063,9.070376879413521,12,1.5,743.7811365747173,6593.190729836351,0.06666666666666667,4
76_15,546.0,546.0,0,0,7,0,1,1,0,0,3,13,3.444407099532037,1.7399517810353535,2.7221878850836476,7.405647199295233,8,1.625,1579.417205694594,6305.479601108864,0.06111111111111111,4
76_16,1098.0,1098.0,0,0,0,0,0,0,0,0,0,13,3.4977767553350967,1.7388395677277053,2.6730516550371317,7.241000446684221,0,1.6812650644024218,689.1198055631918,5976.710884759275,0.03888888888888889,4
76_17,643.0,697.4,0,0,0,0,1,0,0,0,2,10,4.76053063327031,2.346968779779748,3.7308600597767922,8.061749588843588,1,4.0,650.9987821883142,5673.012691683318,0.044444444444444446,4
76_18,641.5,709.1,1,1,0,0,1,0,1,0,0,9,19.011092862342366,8.81692327445229,15.247755608102118,16.409394112355496,1,3.0,413.89455590812946,5398.617693447092,0.13888888888888887,4
76_19,520.0,702.5,1,1,4,0,0,4,0,1,2,98,19.282803567166745,4.4806010460317784,15.654136285503501,16.573232308545087,11,1.4545454545454546,1692.281527129569,5158.204435653942,0.5444444444444444,3
76_20,496.5,877.8,4,0,10,1,0,11,2,1,3,252,16.058058263816683,88.9096159351404,140.89006679667744,15.542838484084903,53,1.2830188679245282,4186.231947082219,4956.719984021692,0.5833333333333333,3
76_21,500.0,702.6,0,0,0,0,0,1,0,0,2,27,10.082678481828928,24.081207619364342,17.149933387584046,19.45629436919365,2,3.0,692.6347616962541,4799.0700140756435,0.5666666666666667,3
76_22,471.0,471.0,0,0,0,1,0,0,0,0,0,15,1.2186348507470408,0.4245755993743657,0.7021827220422201,24.371,1,1.0,412.30574620397454,4689.677281007724,0.19999999999999998,4
76_3,784.0,784.0,0,0,0,0,0,0,0,0,1,33,1.9739528186039546,1.3971429882341146,2.4703230813615282,15.738015209278036,4,1.25,541.4714774653878,7214.5799600531145,0.022222222222222223,1
76_7,599.0,682.8,0,0,1,1,0,1,0,0,1,26,12.068007162359173,20.06363208582339,54.31892004078768,10.76419119841098,5,1.4,683.9738792975718,6475.350492444405,0.24444444444444444,3
76_8,677.0,849.5,0,0,0,2,0,2,1,0,6,157,12.30438592867658,67.69121006083972,88.57066199221433,6.7241737445856575,22,1.7727272727272727,2780.1531884392703,6375.748112966823,0.5499999999999999,3
76_9,648.0,881.0,1,0,4,1,2,4,0,7,2,180,14.350383197398122,83.3011055862927,138.87720804043101,3.5983748072196597,22,1.6363636363636365,2820.5950866826493,6314.282540399978,0.6722222222222222,3
77_10,1341.0,1341.0,0,0,0,0,0,1,0,0,1,1,19.425884790642485,16.097700793204794,24.152442091752448,3.294546684652234,2,1.5,286.95917686760896,5792.077692849087,0.33888888888888885,3
77_11,728.0,732.8,0,0,0,0,0,2,0,0,4,20,4.387851511085855,2.5293584342073707,3.8441441479864515,6.983969662916518,7,1.7142857142857142,1680.6368967195535,5811.038117238606,0.18333333333333332,3
77_12,555.5,598.3,0,1,0,0,1,1,0,0,0,12,3.511391049863015,1.738555848462135,2.660517283252661,7.199,2,2.0,758.0716798960351,5872.662428575305,0.07222222222222223,3
77_13,507.0,512.6,0,0,0,0,0,1,0,0,0,17,3.3823377893609203,1.7412452934579106,2.779333689333365,7.5971326080486845,2,1.5,650.8293855957219,5975.630845358505,0.07777777777777778,3
77_14,542.5,738.9000000000001,1,0,0,0,2,2,0,0,3,44,2.3750751232166873,1.762236452661121,3.7066975506174615,10.704563684968768,6,1.6666666666666667,1250.9346505118494,6117.856160453594,0.06111111111111111,3
77_16,597.0,597.0,0,0,0,0,0,0,0,0,0,13,2.7827393971467025,1.75374080801633,3.331370311868019,9.446908977473836,4,2.25,712.1753027782084,6371.347816592655,0.06666666666666667,3
77_17,510.0,510.0,0,0,1,0,0,1,0,0,0,31,2.259009234640021,1.7646552433371425,3.8135567783160815,11.062629918589927,5,1.4,593.7296485494508,6087.369957543241,0.07777777777777778,4
77_18,694.0,694.0,0,0,1,0,0,1,0,0,0,15,11.348471783940536,5.689599259805168,10.076409800832986,14.02016050411117,1,2.0,303.39045494824654,5832.50143591924,0.15,4
77_19,481.0,652.0,2,0,2,2,2,2,0,0,2,54,17.898070293407812,8.596105572852473,14.61186833852646,16.130772368430293,3,2.6666666666666665,890.97342968594,5610.710561060871,0.27222222222222225,4
